,time,temp,hum,wind,weather,date
32,9:52 PM,62F,84%,13mph,Light Rain,2017-05-24
33,10:21 PM,60F,93%,12mph,Rain,2017-05-24
34,10:38 PM,59F,93%,13mph,Heavy Rain,2017-05-24
35,10:41 PM,59F,96%,12mph,Rain,2017-05-24
36,10:52 PM,59F,96%,10mph,Light Rain,2017-05-24
0,11:01 PM,59F,96%,9mph,Light Rain,2017-05-25
1,11:03 PM,59F,96%,8mph,Light Rain,2017-05-25
2,11:05 PM,59F,96%,9mph,Light Rain,2017-05-25
3,11:38 PM,59F,93%,10mph,Light Rain,2017-05-25
4,11:52 PM,59F,93%,12mph,Light Rain,2017-05-25
5,12:06 AM,59F,93%,14mph,Light Rain,2017-05-25
6,12:16 AM,58F,97%,14mph,Light Rain,2017-05-25
7,12:52 AM,58F,97%,15mph,Light Rain,2017-05-25
8,1:05 AM,58F,97%,14mph,Light Rain,2017-05-25
9,1:21 AM,58F,97%,12mph,Light Rain,2017-05-25
10,1:42 AM,58F,97%,13mph,Heavy Rain,2017-05-25
11,1:52 AM,58F,97%,8mph,Light Rain,2017-05-25
12,2:52 AM,58F,97%,16mph,Rain,2017-05-25
13,3:52 AM,58F,97%,12mph,Cloudy,2017-05-25
14,4:13 AM,58F,97%,12mph,Light Drizzle,2017-05-25
15,4:29 AM,58F,97%,14mph,Light Drizzle,2017-05-25
16,4:52 AM,58F,97%,10mph,Light Rain,2017-05-25
17,4:55 AM,58F,97%,12mph,Light Rain,2017-05-25
18,5:07 AM,58F,100%,6mph,Light Rain,2017-05-25
19,5:23 AM,59F,93%,7mph,Light Rain,2017-05-25
20,5:38 AM,59F,96%,9mph,Light Rain,2017-05-25
21,5:52 AM,59F,96%,6mph,Rain,2017-05-25
22,6:02 AM,59F,96%,6mph,Heavy Rain,2017-05-25
23,6:14 AM,60F,93%,9mph,Light Rain,2017-05-25
24,6:16 AM,60F,93%,12mph,Light Rain,2017-05-25
25,6:23 AM,60F,96%,9mph,Light Rain,2017-05-25
26,6:52 AM,60F,96%,8mph,Light Rain,2017-05-25
27,7:05 AM,60F,96%,8mph,Light Rain,2017-05-25
28,7:11 AM,60F,100%,9mph,Light Rain,2017-05-25
29,7:52 AM,61F,97%,9mph,Light Rain,2017-05-25
30,8:22 AM,61F,100%,6mph,Cloudy,2017-05-25
31,8:52 AM,62F,96%,7mph,Cloudy,2017-05-25
32,9:24 AM,63F,93%,3mph,Cloudy,2017-05-25
33,9:52 AM,65F,90%,6mph,Cloudy,2017-05-25
34,10:04 AM,65F,93%,6mph,Cloudy,2017-05-25
35,10:39 AM,67F,84%,8mph,Cloudy,2017-05-25
36,10:52 AM,67F,84%,12mph,Cloudy,2017-05-25
37,11:52 AM,70F,73%,9mph,Mostly Cloudy,2017-05-25
38,12:52 PM,69F,78%,10mph,Mostly Cloudy,2017-05-25
39,1:52 PM,73F,71%,9mph,Mostly Cloudy,2017-05-25
40,2:44 PM,74F,62%,12mph,Thunder in the Vicinity,2017-05-25
41,2:52 PM,74F,62%,9mph,Thunder in the Vicinity,2017-05-25
42,3:04 PM,75F,62%,8mph,Thunder,2017-05-25
43,3:42 PM,73F,61%,9mph,Thunder,2017-05-25
44,3:52 PM,73F,64%,8mph,Thunder,2017-05-25
45,4:05 PM,73F,59%,8mph,Thunder,2017-05-25
46,4:20 PM,72F,61%,7mph,Light Rain with Thunder,2017-05-25
47,4:36 PM,71F,70%,12mph,Light Rain with Thunder,2017-05-25
48,4:52 PM,67F,81%,25mph,Heavy T-Storm / Windy,2017-05-25
49,5:02 PM,63F,90%,12mph,Light Rain with Thunder,2017-05-25
50,5:15 PM,63F,87%,10mph,Light Rain with Thunder,2017-05-25
51,5:29 PM,63F,87%,5mph,Rain,2017-05-25
52,5:44 PM,62F,90%,3mph,T-Storm,2017-05-25
53,5:52 PM,62F,93%,13mph,Light Rain with Thunder,2017-05-25
54,6:03 PM,63F,90%,10mph,Light Rain,2017-05-25
55,6:52 PM,63F,87%,12mph,Light Rain,2017-05-25
56,6:59 PM,62F,93%,8mph,Light Rain,2017-05-25
57,7:10 PM,62F,90%,5mph,Light Rain,2017-05-25
58,7:52 PM,62F,90%,7mph,Light Rain,2017-05-25
59,8:52 PM,61F,93%,7mph,Cloudy,2017-05-25
60,9:52 PM,61F,93%,3mph,Mostly Cloudy,2017-05-25
61,10:52 PM,61F,93%,5mph,Mostly Cloudy,2017-05-25
0,11:52 PM,60F,96%,7mph,Fair,2017-05-26
1,12:52 AM,59F,96%,3mph,Fair,2017-05-26
2,1:52 AM,59F,93%,7mph,Fair,2017-05-26
3,2:52 AM,58F,97%,6mph,Cloudy,2017-05-26
4,3:52 AM,60F,90%,7mph,Cloudy,2017-05-26
5,4:52 AM,60F,86%,7mph,Cloudy,2017-05-26
6,5:52 AM,61F,83%,9mph,Mostly Cloudy,2017-05-26
7,6:52 AM,64F,80%,10mph,Partly Cloudy,2017-05-26
8,7:52 AM,70F,68%,10mph,Partly Cloudy,2017-05-26
9,8:52 AM,70F,65%,13mph,Mostly Cloudy,2017-05-26
10,9:52 AM,71F,66%,15mph,Mostly Cloudy,2017-05-26
11,10:52 AM,71F,63%,16mph,Mostly Cloudy,2017-05-26
12,11:52 AM,75F,57%,20mph,Mostly Cloudy,2017-05-26
13,12:52 PM,77F,46%,20mph,Mostly Cloudy,2017-05-26
14,1:52 PM,76F,48%,18mph,Mostly Cloudy,2017-05-26
15,2:52 PM,75F,50%,16mph,Mostly Cloudy,2017-05-26
16,3:52 PM,75F,46%,18mph,Mostly Cloudy,2017-05-26
17,4:52 PM,75F,48%,10mph,Mostly Cloudy,2017-05-26
18,5:52 PM,75F,48%,13mph,Mostly Cloudy,2017-05-26
19,6:52 PM,73F,53%,9mph,Partly Cloudy,2017-05-26
20,7:52 PM,70F,59%,10mph,Partly Cloudy,2017-05-26
21,8:52 PM,69F,61%,5mph,Fair,2017-05-26
22,9:52 PM,68F,61%,3mph,Fair,2017-05-26
23,10:52 PM,67F,66%,0mph,Fair,2017-05-26
0,11:52 PM,63F,81%,3mph,Mostly Cloudy,2017-05-27
1,12:52 AM,64F,78%,3mph,Mostly Cloudy,2017-05-27
2,1:52 AM,64F,80%,0mph,Cloudy,2017-05-27
3,2:52 AM,63F,87%,0mph,Mostly Cloudy,2017-05-27
4,3:52 AM,62F,86%,3mph,Partly Cloudy,2017-05-27
5,4:52 AM,62F,93%,5mph,Mostly Cloudy,2017-05-27
6,5:52 AM,63F,90%,3mph,Mostly Cloudy,2017-05-27
7,6:52 AM,65F,84%,0mph,Mostly Cloudy,2017-05-27
8,7:52 AM,68F,73%,3mph,Mostly Cloudy,2017-05-27
9,8:52 AM,69F,63%,0mph,Mostly Cloudy,2017-05-27
10,9:52 AM,71F,59%,0mph,Cloudy,2017-05-27
11,10:52 AM,71F,66%,0mph,Mostly Cloudy,2017-05-27
12,11:52 AM,73F,64%,6mph,Cloudy,2017-05-27
13,12:52 PM,72F,71%,7mph,Cloudy,2017-05-27
14,1:52 PM,71F,75%,5mph,Cloudy,2017-05-27
15,2:03 PM,71F,75%,7mph,Light Rain,2017-05-27
16,2:52 PM,72F,73%,5mph,Cloudy,2017-05-27
17,3:52 PM,70F,81%,7mph,Light Rain,2017-05-27
18,4:52 PM,70F,84%,5mph,Cloudy,2017-05-27
19,5:52 PM,70F,78%,6mph,Cloudy,2017-05-27
20,6:52 PM,69F,75%,3mph,Mostly Cloudy,2017-05-27
21,7:52 PM,68F,81%,6mph,Mostly Cloudy,2017-05-27
22,8:52 PM,68F,78%,5mph,Cloudy,2017-05-27
23,9:52 PM,67F,84%,6mph,Cloudy,2017-05-27
24,10:52 PM,66F,87%,6mph,Cloudy,2017-05-27
0,11:52 PM,65F,90%,9mph,Mostly Cloudy,2017-05-28
1,12:52 AM,64F,93%,5mph,Cloudy,2017-05-28
2,1:52 AM,64F,93%,3mph,Cloudy,2017-05-28
3,2:52 AM,63F,97%,3mph,Cloudy,2017-05-28
4,3:52 AM,62F,96%,5mph,Cloudy,2017-05-28
5,4:52 AM,62F,96%,3mph,Cloudy,2017-05-28
6,5:52 AM,63F,93%,8mph,Cloudy,2017-05-28
7,6:52 AM,65F,87%,7mph,Partly Cloudy,2017-05-28
8,7:52 AM,68F,76%,0mph,Mostly Cloudy,2017-05-28
9,8:52 AM,71F,68%,7mph,Mostly Cloudy,2017-05-28
10,9:52 AM,74F,66%,9mph,Cloudy,2017-05-28
11,10:52 AM,73F,66%,10mph,Cloudy,2017-05-28
12,11:30 AM,71F,75%,8mph,Rain,2017-05-28
13,11:52 AM,71F,78%,7mph,Light Rain,2017-05-28
14,12:42 PM,68F,87%,3mph,Rain,2017-05-28
15,12:52 PM,68F,87%,3mph,Light Rain,2017-05-28
16,1:52 PM,67F,93%,9mph,Light Rain,2017-05-28
17,2:52 PM,68F,90%,10mph,Cloudy,2017-05-28
18,3:52 PM,68F,90%,6mph,Cloudy,2017-05-28
19,4:52 PM,68F,93%,7mph,Cloudy,2017-05-28
20,5:08 PM,68F,93%,7mph,Cloudy,2017-05-28
21,5:14 PM,68F,93%,6mph,Cloudy,2017-05-28
22,5:26 PM,68F,93%,6mph,Cloudy,2017-05-28
23,5:52 PM,68F,90%,7mph,Cloudy,2017-05-28
24,6:03 PM,68F,90%,6mph,Cloudy,2017-05-28
25,6:52 PM,68F,90%,6mph,Light Rain,2017-05-28
26,7:31 PM,67F,93%,7mph,Cloudy,2017-05-28
27,7:52 PM,67F,93%,6mph,Cloudy,2017-05-28
28,8:44 PM,67F,93%,7mph,Cloudy,2017-05-28
29,8:52 PM,67F,93%,7mph,Cloudy,2017-05-28
30,9:01 PM,67F,93%,5mph,Cloudy,2017-05-28
31,9:48 PM,66F,94%,7mph,Cloudy,2017-05-28
32,9:52 PM,66F,96%,8mph,Cloudy,2017-05-28
33,10:33 PM,66F,96%,9mph,Cloudy,2017-05-28
34,10:52 PM,66F,93%,12mph,Cloudy,2017-05-28
0,11:18 PM,65F,97%,7mph,Cloudy,2017-05-29
1,11:52 PM,65F,97%,8mph,Light Rain,2017-05-29
2,12:52 AM,65F,97%,5mph,Light Rain,2017-05-29
3,1:52 AM,65F,97%,0mph,Light Rain,2017-05-29
4,2:52 AM,65F,97%,3mph,Cloudy,2017-05-29
5,3:48 AM,64F,100%,5mph,Cloudy,2017-05-29
6,3:52 AM,64F,100%,5mph,Cloudy,2017-05-29
7,4:52 AM,64F,100%,3mph,Cloudy,2017-05-29
8,5:16 AM,64F,100%,6mph,Fog,2017-05-29
9,5:52 AM,64F,100%,6mph,Light Drizzle,2017-05-29
10,6:10 AM,64F,100%,5mph,Light Drizzle,2017-05-29
11,6:27 AM,64F,100%,6mph,Light Drizzle,2017-05-29
12,6:44 AM,64F,100%,5mph,Cloudy,2017-05-29
13,6:52 AM,65F,97%,5mph,Cloudy,2017-05-29
14,7:08 AM,65F,97%,3mph,Cloudy,2017-05-29
15,7:52 AM,66F,93%,0mph,Cloudy,2017-05-29
16,8:04 AM,66F,93%,3mph,Cloudy,2017-05-29
17,8:32 AM,66F,96%,0mph,Cloudy,2017-05-29
18,8:52 AM,67F,93%,0mph,Cloudy,2017-05-29
19,9:23 AM,68F,90%,0mph,Cloudy,2017-05-29
20,9:49 AM,70F,88%,5mph,Mostly Cloudy,2017-05-29
21,9:52 AM,70F,87%,5mph,Mostly Cloudy,2017-05-29
22,10:52 AM,74F,79%,5mph,Mostly Cloudy,2017-05-29
23,11:02 AM,74F,82%,3mph,Mostly Cloudy,2017-05-29
24,11:52 AM,78F,68%,3mph,Mostly Cloudy,2017-05-29
25,12:52 PM,79F,66%,6mph,Mostly Cloudy,2017-05-29
26,1:52 PM,81F,58%,7mph,Mostly Cloudy,2017-05-29
27,2:52 PM,84F,33%,15mph,Mostly Cloudy,2017-05-29
28,3:52 PM,83F,36%,14mph,Mostly Cloudy,2017-05-29
29,4:52 PM,82F,37%,9mph,Cloudy,2017-05-29
30,5:52 PM,81F,41%,7mph,Cloudy,2017-05-29
31,6:11 PM,80F,45%,7mph,Thunder in the Vicinity,2017-05-29
32,6:52 PM,78F,50%,6mph,Thunder in the Vicinity,2017-05-29
33,7:12 PM,77F,52%,5mph,Mostly Cloudy,2017-05-29
34,7:52 PM,74F,79%,12mph,Cloudy,2017-05-29
35,8:52 PM,72F,84%,5mph,Mostly Cloudy,2017-05-29
36,9:52 PM,71F,87%,7mph,Cloudy,2017-05-29
37,10:52 PM,70F,90%,6mph,Cloudy,2017-05-29
0,11:52 PM,69F,87%,9mph,Cloudy,2017-05-30
1,12:52 AM,68F,87%,9mph,Cloudy,2017-05-30
2,1:52 AM,67F,90%,9mph,Cloudy,2017-05-30
3,2:52 AM,66F,90%,7mph,Cloudy,2017-05-30
4,3:27 AM,65F,93%,8mph,Cloudy,2017-05-30
5,3:52 AM,65F,93%,5mph,Cloudy,2017-05-30
6,4:37 AM,63F,97%,9mph,Cloudy,2017-05-30
7,4:52 AM,63F,97%,13mph,Cloudy,2017-05-30
8,5:52 AM,63F,93%,8mph,Light Drizzle,2017-05-30
9,6:52 AM,63F,93%,10mph,Cloudy,2017-05-30
10,7:52 AM,63F,93%,8mph,Cloudy,2017-05-30
11,8:41 AM,63F,93%,8mph,Cloudy,2017-05-30
12,8:52 AM,64F,93%,6mph,Cloudy,2017-05-30
13,9:52 AM,64F,93%,9mph,Cloudy,2017-05-30
14,10:38 AM,65F,93%,6mph,Cloudy,2017-05-30
15,10:52 AM,64F,93%,6mph,Cloudy,2017-05-30
16,11:18 AM,65F,93%,5mph,Cloudy,2017-05-30
17,11:52 AM,66F,90%,9mph,Cloudy,2017-05-30
18,12:52 PM,67F,90%,7mph,Cloudy,2017-05-30
19,1:19 PM,68F,90%,10mph,Cloudy,2017-05-30
20,1:52 PM,68F,90%,7mph,Cloudy,2017-05-30
21,2:52 PM,69F,87%,7mph,Cloudy,2017-05-30
22,3:34 PM,70F,87%,5mph,Cloudy,2017-05-30
23,3:36 PM,70F,87%,5mph,Cloudy,2017-05-30
24,3:52 PM,70F,87%,6mph,Cloudy,2017-05-30
25,4:40 PM,71F,81%,9mph,Mostly Cloudy,2017-05-30
26,4:45 PM,71F,81%,8mph,Mostly Cloudy,2017-05-30
27,4:52 PM,70F,87%,7mph,Mostly Cloudy,2017-05-30
28,5:06 PM,70F,84%,9mph,Partly Cloudy,2017-05-30
29,5:52 PM,69F,87%,12mph,Mostly Cloudy,2017-05-30
30,6:52 PM,69F,87%,12mph,Mostly Cloudy,2017-05-30
31,7:07 PM,69F,87%,8mph,Thunder in the Vicinity,2017-05-30
32,7:09 PM,69F,87%,8mph,Thunder in the Vicinity,2017-05-30
33,7:12 PM,69F,87%,13mph,Thunder in the Vicinity,2017-05-30
34,7:18 PM,69F,87%,7mph,Thunder in the Vicinity,2017-05-30
35,7:20 PM,69F,87%,12mph,Thunder in the Vicinity,2017-05-30
36,7:23 PM,69F,87%,10mph,Light Rain with Thunder,2017-05-30
37,7:46 PM,68F,88%,10mph,Thunder,2017-05-30
38,7:52 PM,68F,90%,7mph,Thunder,2017-05-30
39,8:13 PM,68F,90%,7mph,Light Rain with Thunder,2017-05-30
40,8:17 PM,68F,93%,7mph,T-Storm,2017-05-30
41,8:23 PM,68F,93%,8mph,T-Storm,2017-05-30
42,8:25 PM,67F,97%,12mph,T-Storm,2017-05-30
43,8:52 PM,68F,93%,15mph,Thunder,2017-05-30
44,8:56 PM,68F,93%,10mph,Light Rain,2017-05-30
45,9:01 PM,68F,93%,7mph,T-Storm,2017-05-30
46,9:04 PM,68F,93%,5mph,T-Storm,2017-05-30
47,9:14 PM,67F,97%,10mph,T-Storm,2017-05-30
48,9:17 PM,67F,97%,10mph,Light Rain with Thunder,2017-05-30
49,9:26 PM,67F,97%,13mph,Light Rain,2017-05-30
50,9:43 PM,67F,97%,8mph,Light Rain,2017-05-30
51,9:52 PM,67F,97%,5mph,Light Rain,2017-05-30
52,10:05 PM,67F,97%,5mph,Light Rain with Thunder,2017-05-30
53,10:38 PM,67F,97%,9mph,Light Rain with Thunder,2017-05-30
54,10:46 PM,66F,100%,7mph,Light Rain with Thunder,2017-05-30
55,10:52 PM,67F,97%,8mph,Light Rain with Thunder,2017-05-30
0,11:11 PM,67F,97%,6mph,Mostly Cloudy,2017-05-31
1,11:16 PM,67F,97%,5mph,Cloudy,2017-05-31
2,11:52 PM,67F,97%,0mph,Cloudy,2017-05-31
3,12:22 AM,67F,97%,0mph,Cloudy,2017-05-31
4,12:52 AM,67F,97%,0mph,Cloudy,2017-05-31
5,1:28 AM,67F,97%,0mph,Cloudy,2017-05-31
6,1:43 AM,67F,97%,5mph,Cloudy,2017-05-31
7,1:52 AM,67F,97%,6mph,Cloudy,2017-05-31
8,2:29 AM,66F,100%,6mph,Mostly Cloudy,2017-05-31
9,2:42 AM,66F,100%,6mph,Mostly Cloudy,2017-05-31
10,2:52 AM,66F,100%,5mph,Mostly Cloudy,2017-05-31
11,2:56 AM,66F,96%,6mph,Cloudy,2017-05-31
12,3:52 AM,66F,96%,3mph,Cloudy,2017-05-31
13,3:55 AM,66F,96%,5mph,Cloudy,2017-05-31
14,4:13 AM,66F,100%,5mph,Cloudy,2017-05-31
15,4:34 AM,66F,96%,0mph,Cloudy,2017-05-31
16,4:52 AM,66F,96%,0mph,Cloudy,2017-05-31
17,5:44 AM,66F,96%,13mph,Cloudy,2017-05-31
18,5:52 AM,66F,96%,10mph,Cloudy,2017-05-31
19,6:26 AM,67F,93%,8mph,Cloudy,2017-05-31
20,6:52 AM,69F,87%,0mph,Mostly Cloudy,2017-05-31
21,7:52 AM,69F,87%,0mph,Mostly Cloudy,2017-05-31
22,8:52 AM,71F,87%,5mph,Cloudy,2017-05-31
23,9:52 AM,72F,81%,6mph,Mostly Cloudy,2017-05-31
24,10:52 AM,74F,79%,7mph,Cloudy,2017-05-31
25,11:52 AM,77F,74%,7mph,Cloudy,2017-05-31
26,12:52 PM,79F,64%,8mph,Partly Cloudy,2017-05-31
27,1:52 PM,80F,60%,10mph,Partly Cloudy,2017-05-31
28,2:52 PM,77F,66%,13mph,Mostly Cloudy,2017-05-31
29,3:52 PM,78F,62%,9mph,Mostly Cloudy,2017-05-31
30,4:46 PM,77F,61%,15mph,Light Rain with Thunder,2017-05-31
31,4:52 PM,76F,64%,13mph,Light Rain with Thunder,2017-05-31
32,5:18 PM,73F,71%,14mph,Light Rain,2017-05-31
33,5:52 PM,72F,73%,10mph,Cloudy,2017-05-31
34,6:52 PM,69F,84%,5mph,Mostly Cloudy,2017-05-31
35,7:52 PM,67F,93%,3mph,Partly Cloudy,2017-05-31
36,8:52 PM,67F,87%,6mph,Partly Cloudy,2017-05-31
37,9:52 PM,66F,90%,6mph,Partly Cloudy,2017-05-31
38,10:52 PM,67F,84%,3mph,Fair,2017-05-31
0,11:52 PM,66F,90%,8mph,Partly Cloudy,2017-06-01
1,12:52 AM,64F,93%,5mph,Partly Cloudy,2017-06-01
2,1:52 AM,64F,93%,3mph,Fair,2017-06-01
3,2:52 AM,63F,97%,7mph,Fair,2017-06-01
4,3:52 AM,63F,93%,0mph,Mostly Cloudy,2017-06-01
5,4:52 AM,63F,93%,5mph,Cloudy,2017-06-01
6,5:52 AM,64F,93%,7mph,Cloudy,2017-06-01
7,6:52 AM,68F,73%,3mph,Mostly Cloudy,2017-06-01
8,7:52 AM,73F,61%,0mph,Partly Cloudy,2017-06-01
9,8:52 AM,75F,60%,3mph,Partly Cloudy,2017-06-01
10,9:52 AM,80F,39%,0mph,Partly Cloudy,2017-06-01
11,10:52 AM,82F,31%,13mph,Fair,2017-06-01
12,11:52 AM,82F,27%,15mph,Partly Cloudy,2017-06-01
13,12:52 PM,83F,31%,12mph,Partly Cloudy,2017-06-01
14,1:52 PM,82F,33%,16mph,Partly Cloudy,2017-06-01
15,2:52 PM,84F,31%,12mph,Partly Cloudy,2017-06-01
16,3:52 PM,82F,34%,9mph,Fair,2017-06-01
17,4:52 PM,83F,32%,9mph,Fair,2017-06-01
18,5:52 PM,81F,31%,15mph,Partly Cloudy,2017-06-01
19,6:52 PM,79F,32%,8mph,Partly Cloudy,2017-06-01
20,7:52 PM,77F,33%,7mph,Partly Cloudy,2017-06-01
21,8:52 PM,74F,40%,8mph,Partly Cloudy,2017-06-01
22,9:52 PM,73F,44%,5mph,Mostly Cloudy,2017-06-01
23,10:52 PM,72F,46%,3mph,Cloudy,2017-06-01
0,11:52 PM,70F,65%,0mph,Mostly Cloudy,2017-06-02
1,12:52 AM,69F,65%,0mph,Mostly Cloudy,2017-06-02
2,1:52 AM,67F,63%,3mph,Mostly Cloudy,2017-06-02
3,2:52 AM,65F,68%,0mph,Partly Cloudy,2017-06-02
4,3:52 AM,64F,70%,0mph,Fair,2017-06-02
5,4:52 AM,62F,75%,0mph,Fair,2017-06-02
6,5:52 AM,64F,72%,3mph,Fair,2017-06-02
7,6:52 AM,68F,63%,3mph,Fair,2017-06-02
8,7:52 AM,71F,68%,5mph,Fair,2017-06-02
9,8:52 AM,78F,40%,0mph,Fair,2017-06-02
10,9:52 AM,80F,40%,0mph,Fair,2017-06-02
11,10:50 AM,81F,37%,13mph,Partly Cloudy,2017-06-02
12,10:52 AM,81F,36%,12mph,Partly Cloudy,2017-06-02
13,11:50 AM,81F,32%,13mph,Fair,2017-06-02
14,11:52 AM,81F,34%,14mph,Partly Cloudy,2017-06-02
15,12:52 PM,80F,32%,10mph,Partly Cloudy,2017-06-02
16,1:52 PM,81F,30%,21mph,Partly Cloudy / Windy,2017-06-02
17,2:52 PM,82F,27%,23mph,Fair / Windy,2017-06-02
18,3:52 PM,83F,25%,15mph,Fair,2017-06-02
19,4:52 PM,81F,26%,14mph,Fair,2017-06-02
20,5:52 PM,80F,26%,21mph,Fair / Windy,2017-06-02
21,6:52 PM,78F,25%,14mph,Fair,2017-06-02
22,7:52 PM,75F,29%,7mph,Fair,2017-06-02
23,8:52 PM,71F,36%,7mph,Fair,2017-06-02
24,9:52 PM,71F,45%,0mph,Fair,2017-06-02
25,10:52 PM,68F,47%,3mph,Fair,2017-06-02
0,11:52 PM,68F,47%,3mph,Partly Cloudy,2017-06-03
1,12:52 AM,65F,56%,5mph,Fair,2017-06-03
2,1:52 AM,62F,67%,7mph,Fair,2017-06-03
3,2:52 AM,62F,67%,6mph,Fair,2017-06-03
4,3:52 AM,62F,70%,6mph,Fair,2017-06-03
5,4:52 AM,62F,65%,6mph,Mostly Cloudy,2017-06-03
6,5:52 AM,64F,63%,9mph,Cloudy,2017-06-03
7,6:52 AM,67F,59%,8mph,Mostly Cloudy,2017-06-03
8,7:52 AM,73F,51%,9mph,Mostly Cloudy,2017-06-03
9,8:52 AM,77F,39%,10mph,Cloudy,2017-06-03
10,9:52 AM,80F,38%,13mph,Cloudy,2017-06-03
11,10:52 AM,82F,31%,15mph,Cloudy,2017-06-03
12,11:52 AM,81F,36%,13mph,Cloudy,2017-06-03
13,12:52 PM,81F,38%,15mph,Mostly Cloudy,2017-06-03
14,1:52 PM,83F,36%,13mph,Partly Cloudy,2017-06-03
15,2:52 PM,85F,33%,9mph,Fair,2017-06-03
16,3:52 PM,84F,33%,14mph,Partly Cloudy,2017-06-03
17,4:52 PM,84F,31%,15mph,Partly Cloudy,2017-06-03
18,5:52 PM,83F,24%,16mph,Partly Cloudy,2017-06-03
19,6:52 PM,75F,55%,10mph,Partly Cloudy,2017-06-03
20,7:52 PM,72F,59%,8mph,Partly Cloudy,2017-06-03
21,8:52 PM,71F,63%,5mph,Fair,2017-06-03
22,9:52 PM,69F,68%,6mph,Fair,2017-06-03
23,10:52 PM,69F,65%,6mph,Fair,2017-06-03
0,11:52 PM,68F,68%,3mph,Fair,2017-06-04
1,12:52 AM,67F,73%,3mph,Fair,2017-06-04
2,1:52 AM,64F,80%,6mph,Partly Cloudy,2017-06-04
3,2:52 AM,65F,78%,3mph,Partly Cloudy,2017-06-04
4,3:52 AM,63F,87%,5mph,Mostly Cloudy,2017-06-04
5,4:52 AM,62F,90%,6mph,Mostly Cloudy,2017-06-04
6,5:52 AM,65F,87%,5mph,Cloudy,2017-06-04
7,6:52 AM,68F,84%,7mph,Mostly Cloudy,2017-06-04
8,7:52 AM,70F,81%,7mph,Fair,2017-06-04
9,8:52 AM,73F,71%,10mph,Partly Cloudy,2017-06-04
10,9:52 AM,76F,67%,13mph,Partly Cloudy,2017-06-04
11,10:52 AM,79F,60%,10mph,Partly Cloudy,2017-06-04
12,11:52 AM,82F,52%,13mph,Partly Cloudy,2017-06-04
13,12:52 PM,84F,47%,12mph,Partly Cloudy,2017-06-04
14,1:52 PM,86F,44%,15mph,Partly Cloudy,2017-06-04
15,2:52 PM,86F,41%,12mph,Mostly Cloudy,2017-06-04
16,3:52 PM,85F,44%,15mph,Mostly Cloudy,2017-06-04
17,4:52 PM,85F,46%,14mph,Mostly Cloudy,2017-06-04
18,5:52 PM,84F,49%,8mph,Cloudy,2017-06-04
19,6:52 PM,81F,58%,8mph,Mostly Cloudy,2017-06-04
20,7:52 PM,79F,62%,8mph,Cloudy,2017-06-04
21,8:52 PM,77F,71%,8mph,Mostly Cloudy,2017-06-04
22,9:52 PM,75F,79%,8mph,Mostly Cloudy,2017-06-04
23,10:52 PM,77F,64%,12mph,Mostly Cloudy,2017-06-04
0,11:52 PM,76F,69%,12mph,Mostly Cloudy,2017-06-05
1,12:52 AM,75F,71%,10mph,Mostly Cloudy,2017-06-05
2,1:52 AM,74F,73%,9mph,Mostly Cloudy,2017-06-05
3,2:52 AM,73F,81%,9mph,Cloudy,2017-06-05
4,3:52 AM,72F,84%,12mph,Cloudy,2017-06-05
5,4:52 AM,72F,84%,9mph,Cloudy,2017-06-05
6,5:52 AM,72F,87%,9mph,Cloudy,2017-06-05
7,6:52 AM,73F,84%,10mph,Cloudy,2017-06-05
8,7:52 AM,73F,84%,7mph,Cloudy,2017-06-05
9,8:52 AM,74F,82%,8mph,Light Rain,2017-06-05
10,9:52 AM,74F,85%,10mph,Light Rain,2017-06-05
11,10:52 AM,75F,82%,9mph,Cloudy,2017-06-05
12,11:52 AM,76F,76%,8mph,Cloudy,2017-06-05
13,12:52 PM,76F,71%,8mph,Cloudy,2017-06-05
14,1:06 PM,76F,71%,6mph,Mostly Cloudy,2017-06-05
15,1:31 PM,75F,73%,10mph,Cloudy,2017-06-05
16,1:45 PM,74F,82%,14mph,Cloudy,2017-06-05
17,1:52 PM,72F,84%,16mph,Light Rain,2017-06-05
18,2:52 PM,74F,76%,7mph,Cloudy,2017-06-05
19,3:52 PM,74F,71%,5mph,Cloudy,2017-06-05
20,4:52 PM,74F,76%,5mph,Cloudy,2017-06-05
21,5:52 PM,73F,79%,3mph,Mostly Cloudy,2017-06-05
22,6:52 PM,73F,79%,3mph,Cloudy,2017-06-05
23,7:27 PM,73F,79%,0mph,Cloudy,2017-06-05
24,7:45 PM,73F,79%,6mph,Cloudy,2017-06-05
25,7:52 PM,73F,79%,3mph,Cloudy,2017-06-05
26,8:52 PM,73F,79%,5mph,Cloudy,2017-06-05
27,9:52 PM,72F,87%,3mph,Cloudy,2017-06-05
28,10:52 PM,70F,93%,3mph,Mostly Cloudy,2017-06-05
0,11:52 PM,70F,90%,5mph,Mostly Cloudy,2017-06-06
1,12:52 AM,69F,93%,3mph,Cloudy,2017-06-06
2,1:52 AM,68F,93%,6mph,Cloudy,2017-06-06
3,2:52 AM,67F,93%,3mph,Mostly Cloudy,2017-06-06
4,3:52 AM,67F,90%,5mph,Mostly Cloudy,2017-06-06
5,4:52 AM,67F,84%,12mph,Partly Cloudy,2017-06-06
6,5:52 AM,67F,84%,12mph,Partly Cloudy,2017-06-06
7,6:52 AM,69F,75%,14mph,Partly Cloudy,2017-06-06
