,time,temp,hum,wind,weather,date
1,1:52 AM,39F,93%,6mph,Cloudy,2017-11-14
2,2:52 AM,41F,86%,7mph,Cloudy,2017-11-14
3,3:52 AM,41F,89%,7mph,Mostly Cloudy,2017-11-14
4,4:52 AM,40F,89%,7mph,Mostly Cloudy,2017-11-14
5,5:52 AM,43F,80%,6mph,Cloudy,2017-11-14
6,6:52 AM,43F,82%,6mph,Cloudy,2017-11-14
7,7:52 AM,45F,76%,7mph,Cloudy,2017-11-14
8,8:52 AM,45F,74%,8mph,Cloudy,2017-11-14
9,9:52 AM,47F,68%,7mph,Cloudy,2017-11-14
10,10:52 AM,49F,64%,7mph,Cloudy,2017-11-14
11,11:52 AM,50F,59%,7mph,Cloudy,2017-11-14
12,12:52 PM,51F,50%,14mph,Cloudy,2017-11-14
13,1:52 PM,50F,52%,8mph,Cloudy,2017-11-14
14,2:52 PM,50F,48%,13mph,Cloudy,2017-11-14
15,3:52 PM,49F,52%,12mph,Cloudy,2017-11-14
16,4:52 PM,48F,52%,14mph,Cloudy,2017-11-14
17,5:52 PM,47F,54%,14mph,Cloudy,2017-11-14
18,6:52 PM,47F,52%,13mph,Cloudy,2017-11-14
19,7:52 PM,47F,52%,14mph,Cloudy,2017-11-14
20,8:52 PM,46F,54%,10mph,Cloudy,2017-11-14
21,9:52 PM,43F,62%,8mph,Partly Cloudy,2017-11-14
22,10:52 PM,44F,58%,7mph,Partly Cloudy,2017-11-14
23,11:52 PM,43F,60%,9mph,Partly Cloudy,2017-11-14
0,12:52 AM,39F,70%,7mph,Mostly Cloudy,2017-11-15
1,1:52 AM,39F,70%,6mph,Fair,2017-11-15
2,2:52 AM,38F,73%,5mph,Partly Cloudy,2017-11-15
3,3:52 AM,38F,76%,5mph,Fair,2017-11-15
4,4:52 AM,37F,76%,5mph,Fair,2017-11-15
5,5:52 AM,36F,79%,6mph,Fair,2017-11-15
6,6:52 AM,37F,79%,3mph,Fair,2017-11-15
7,7:52 AM,40F,77%,7mph,Fair,2017-11-15
8,8:52 AM,43F,74%,8mph,Fair,2017-11-15
9,9:52 AM,45F,71%,6mph,Partly Cloudy,2017-11-15
10,10:52 AM,49F,64%,6mph,Partly Cloudy,2017-11-15
11,11:52 AM,51F,59%,5mph,Partly Cloudy,2017-11-15
12,12:27 PM,52F,57%,0mph,Cloudy,2017-11-15
13,12:52 PM,53F,55%,0mph,Mostly Cloudy,2017-11-15
14,1:52 PM,54F,55%,0mph,Mostly Cloudy,2017-11-15
15,2:52 PM,53F,57%,0mph,Cloudy,2017-11-15
16,3:52 PM,53F,64%,8mph,Cloudy,2017-11-15
17,4:52 PM,51F,71%,9mph,Cloudy,2017-11-15
18,5:52 PM,51F,71%,6mph,Cloudy,2017-11-15
19,6:07 PM,51F,71%,8mph,Cloudy,2017-11-15
20,6:52 PM,51F,74%,6mph,Cloudy,2017-11-15
21,7:30 PM,50F,77%,3mph,Cloudy,2017-11-15
22,7:46 PM,50F,76%,5mph,Cloudy,2017-11-15
23,7:52 PM,50F,77%,3mph,Cloudy,2017-11-15
24,8:52 PM,50F,77%,6mph,Cloudy,2017-11-15
25,9:52 PM,50F,77%,7mph,Cloudy,2017-11-15
26,10:52 PM,50F,80%,5mph,Cloudy,2017-11-15
27,11:14 PM,50F,77%,7mph,Cloudy,2017-11-15
28,11:52 PM,50F,77%,7mph,Cloudy,2017-11-15
0,12:30 AM,50F,74%,6mph,Light Rain,2017-11-16
1,12:52 AM,49F,77%,3mph,Light Rain,2017-11-16
2,1:52 AM,49F,77%,6mph,Cloudy,2017-11-16
3,2:52 AM,48F,83%,7mph,Cloudy,2017-11-16
4,3:52 AM,48F,80%,10mph,Cloudy,2017-11-16
5,4:52 AM,48F,77%,7mph,Mostly Cloudy,2017-11-16
6,5:52 AM,45F,80%,7mph,Fair,2017-11-16
7,6:52 AM,44F,82%,7mph,Fair,2017-11-16
8,7:52 AM,46F,76%,6mph,Fair,2017-11-16
9,8:52 AM,49F,71%,6mph,Fair,2017-11-16
10,9:52 AM,51F,71%,9mph,Partly Cloudy,2017-11-16
11,10:52 AM,51F,74%,10mph,Cloudy,2017-11-16
12,11:52 AM,56F,64%,13mph,Mostly Cloudy,2017-11-16
13,12:47 PM,63F,42%,12mph,Mostly Cloudy,2017-11-16
14,12:52 PM,62F,43%,15mph,Mostly Cloudy,2017-11-16
15,1:52 PM,64F,34%,13mph,Mostly Cloudy,2017-11-16
16,2:52 PM,62F,35%,17mph,Partly Cloudy,2017-11-16
17,3:52 PM,60F,38%,14mph,Fair,2017-11-16
18,4:52 PM,56F,39%,16mph,Fair,2017-11-16
19,5:52 PM,53F,43%,17mph,Fair,2017-11-16
20,6:52 PM,49F,52%,20mph,Fair,2017-11-16
21,7:52 PM,48F,54%,20mph,Mostly Cloudy,2017-11-16
22,8:52 PM,48F,54%,20mph,Cloudy,2017-11-16
23,9:52 PM,47F,54%,14mph,Mostly Cloudy,2017-11-16
24,10:52 PM,47F,52%,9mph,Cloudy,2017-11-16
25,11:52 PM,47F,52%,9mph,Cloudy,2017-11-16
0,12:52 AM,46F,54%,9mph,Cloudy,2017-11-17
1,1:52 AM,46F,54%,12mph,Cloudy,2017-11-17
2,2:52 AM,45F,56%,10mph,Mostly Cloudy,2017-11-17
3,3:52 AM,45F,56%,9mph,Mostly Cloudy,2017-11-17
4,4:52 AM,44F,55%,9mph,Partly Cloudy,2017-11-17
5,5:52 AM,43F,58%,8mph,Fair,2017-11-17
6,6:52 AM,43F,58%,9mph,Fair,2017-11-17
7,7:52 AM,44F,58%,10mph,Fair,2017-11-17
8,8:52 AM,46F,54%,13mph,Fair,2017-11-17
9,9:52 AM,48F,50%,16mph,Partly Cloudy,2017-11-17
10,10:52 AM,50F,44%,15mph,Partly Cloudy,2017-11-17
11,11:52 AM,51F,44%,12mph,Partly Cloudy,2017-11-17
12,12:52 PM,53F,38%,10mph,Fair,2017-11-17
13,1:52 PM,53F,38%,10mph,Partly Cloudy,2017-11-17
14,2:52 PM,52F,38%,9mph,Mostly Cloudy,2017-11-17
15,3:52 PM,51F,38%,10mph,Mostly Cloudy,2017-11-17
16,4:52 PM,50F,39%,7mph,Partly Cloudy,2017-11-17
17,5:52 PM,50F,41%,3mph,Partly Cloudy,2017-11-17
18,6:52 PM,47F,61%,0mph,Fair,2017-11-17
19,7:52 PM,43F,74%,0mph,Partly Cloudy,2017-11-17
20,8:52 PM,44F,71%,3mph,Cloudy,2017-11-17
21,9:52 PM,42F,67%,3mph,Cloudy,2017-11-17
22,10:52 PM,40F,70%,6mph,Cloudy,2017-11-17
23,11:52 PM,41F,73%,5mph,Mostly Cloudy,2017-11-17
0,12:52 AM,40F,86%,5mph,Mostly Cloudy,2017-11-18
1,1:52 AM,39F,86%,7mph,Cloudy,2017-11-18
2,2:52 AM,39F,82%,5mph,Cloudy,2017-11-18
3,3:52 AM,39F,76%,7mph,Fair,2017-11-18
4,4:52 AM,39F,79%,9mph,Mostly Cloudy,2017-11-18
5,5:29 AM,39F,79%,8mph,Mostly Cloudy,2017-11-18
6,5:52 AM,40F,79%,12mph,Mostly Cloudy,2017-11-18
7,6:28 AM,40F,77%,10mph,Mostly Cloudy,2017-11-18
8,6:52 AM,41F,76%,13mph,Mostly Cloudy,2017-11-18
9,7:52 AM,44F,71%,14mph,Cloudy,2017-11-18
10,8:52 AM,47F,63%,17mph,Cloudy,2017-11-18
11,9:52 AM,50F,61%,14mph,Cloudy,2017-11-18
12,10:52 AM,53F,55%,20mph,Cloudy,2017-11-18
13,11:52 AM,55F,55%,13mph,Cloudy,2017-11-18
14,12:52 PM,60F,46%,20mph,Mostly Cloudy,2017-11-18
15,1:52 PM,59F,48%,18mph,Cloudy,2017-11-18
16,2:52 PM,58F,51%,17mph,Light Rain,2017-11-18
17,3:52 PM,54F,72%,10mph,Light Rain,2017-11-18
18,4:52 PM,54F,69%,10mph,Cloudy,2017-11-18
19,5:52 PM,55F,64%,12mph,Cloudy,2017-11-18
20,6:52 PM,57F,64%,15mph,Cloudy,2017-11-18
21,7:52 PM,57F,67%,13mph,Cloudy,2017-11-18
22,8:52 PM,61F,62%,15mph,Cloudy,2017-11-18
23,9:18 PM,63F,58%,24mph,Cloudy / Windy,2017-11-18
24,9:52 PM,63F,60%,22mph,Cloudy / Windy,2017-11-18
25,10:52 PM,62F,65%,18mph,Cloudy,2017-11-18
26,11:52 PM,63F,65%,15mph,Cloudy,2017-11-18
0,12:52 AM,64F,63%,23mph,Light Rain / Windy,2017-11-19
1,1:52 AM,60F,83%,12mph,Light Rain,2017-11-19
2,2:52 AM,58F,90%,15mph,Cloudy,2017-11-19
3,3:52 AM,61F,81%,18mph,Cloudy,2017-11-19
4,4:52 AM,61F,83%,13mph,Light Rain,2017-11-19
5,5:10 AM,59F,69%,20mph,Cloudy,2017-11-19
6,5:52 AM,54F,55%,29mph,Partly Cloudy / Windy,2017-11-19
7,6:52 AM,50F,54%,17mph,Fair,2017-11-19
8,7:52 AM,49F,52%,23mph,Partly Cloudy / Windy,2017-11-19
9,8:52 AM,50F,52%,21mph,Partly Cloudy / Windy,2017-11-19
10,9:52 AM,51F,52%,20mph,Mostly Cloudy,2017-11-19
11,10:52 AM,51F,50%,20mph,Mostly Cloudy,2017-11-19
12,11:52 AM,51F,44%,21mph,Mostly Cloudy / Windy,2017-11-19
13,12:52 PM,51F,43%,16mph,Mostly Cloudy,2017-11-19
14,1:52 PM,52F,40%,16mph,Mostly Cloudy,2017-11-19
15,2:52 PM,50F,43%,24mph,Mostly Cloudy / Windy,2017-11-19
16,3:52 PM,48F,44%,15mph,Cloudy,2017-11-19
17,4:52 PM,48F,46%,17mph,Cloudy,2017-11-19
18,5:52 PM,47F,42%,9mph,Cloudy,2017-11-19
19,6:52 PM,46F,46%,12mph,Mostly Cloudy,2017-11-19
20,7:52 PM,46F,47%,12mph,Partly Cloudy,2017-11-19
21,8:52 PM,46F,50%,15mph,Mostly Cloudy,2017-11-19
22,9:52 PM,45F,49%,14mph,Mostly Cloudy,2017-11-19
23,10:52 PM,45F,49%,15mph,Mostly Cloudy,2017-11-19
24,11:52 PM,43F,56%,6mph,Mostly Cloudy,2017-11-19
0,12:52 AM,43F,56%,10mph,Cloudy,2017-11-20
1,1:52 AM,43F,53%,6mph,Cloudy,2017-11-20
2,2:52 AM,43F,45%,10mph,Cloudy,2017-11-20
3,3:52 AM,42F,43%,14mph,Mostly Cloudy,2017-11-20
4,4:52 AM,41F,45%,13mph,Partly Cloudy,2017-11-20
5,5:52 AM,40F,45%,9mph,Partly Cloudy,2017-11-20
6,6:52 AM,39F,46%,9mph,Fair,2017-11-20
7,7:52 AM,40F,45%,9mph,Fair,2017-11-20
8,8:52 AM,42F,41%,13mph,Fair,2017-11-20
9,9:52 AM,44F,37%,10mph,Fair,2017-11-20
10,10:52 AM,46F,35%,9mph,Fair,2017-11-20
11,11:52 AM,48F,36%,13mph,Fair,2017-11-20
12,12:52 PM,50F,33%,12mph,Fair,2017-11-20
13,1:52 PM,51F,31%,17mph,Fair,2017-11-20
14,2:52 PM,52F,30%,18mph,Fair,2017-11-20
15,3:52 PM,52F,30%,9mph,Fair,2017-11-20
16,4:52 PM,50F,32%,9mph,Fair,2017-11-20
17,5:52 PM,48F,36%,8mph,Fair,2017-11-20
18,6:52 PM,45F,53%,7mph,Fair,2017-11-20
19,7:52 PM,45F,48%,10mph,Fair,2017-11-20
20,8:52 PM,43F,53%,7mph,Fair,2017-11-20
21,9:52 PM,43F,53%,5mph,Fair,2017-11-20
22,10:52 PM,43F,56%,5mph,Cloudy,2017-11-20
23,11:52 PM,42F,60%,5mph,Cloudy,2017-11-20
0,12:52 AM,42F,62%,7mph,Cloudy,2017-11-21
1,1:52 AM,41F,67%,7mph,Mostly Cloudy,2017-11-21
2,2:52 AM,41F,65%,8mph,Mostly Cloudy,2017-11-21
3,3:52 AM,41F,62%,12mph,Mostly Cloudy,2017-11-21
4,4:52 AM,40F,68%,8mph,Mostly Cloudy,2017-11-21
5,5:52 AM,41F,70%,9mph,Partly Cloudy,2017-11-21
6,6:52 AM,41F,70%,10mph,Partly Cloudy,2017-11-21
7,7:52 AM,42F,65%,6mph,Partly Cloudy,2017-11-21
8,8:52 AM,47F,54%,13mph,Mostly Cloudy,2017-11-21
9,9:52 AM,50F,48%,15mph,Mostly Cloudy,2017-11-21
10,10:52 AM,52F,47%,12mph,Cloudy,2017-11-21
11,11:52 AM,59F,36%,17mph,Cloudy,2017-11-21
12,12:52 PM,60F,39%,18mph,Cloudy,2017-11-21
13,1:52 PM,61F,42%,16mph,Cloudy,2017-11-21
14,2:52 PM,61F,46%,10mph,Cloudy,2017-11-21
15,3:52 PM,61F,50%,8mph,Mostly Cloudy,2017-11-21
16,4:52 PM,61F,52%,10mph,Mostly Cloudy,2017-11-21
17,5:52 PM,60F,51%,13mph,Cloudy,2017-11-21
18,6:52 PM,57F,59%,12mph,Cloudy,2017-11-21
19,7:52 PM,54F,69%,12mph,Mostly Cloudy,2017-11-21
20,8:52 PM,52F,77%,12mph,Mostly Cloudy,2017-11-21
21,9:52 PM,54F,72%,8mph,Cloudy,2017-11-21
22,10:52 PM,53F,74%,8mph,Cloudy,2017-11-21
23,11:52 PM,53F,74%,9mph,Mostly Cloudy,2017-11-21
0,12:52 AM,52F,80%,8mph,Cloudy,2017-11-22
1,1:52 AM,53F,77%,8mph,Cloudy,2017-11-22
2,2:52 AM,53F,77%,8mph,Mostly Cloudy,2017-11-22
3,3:52 AM,53F,83%,10mph,Light Rain,2017-11-22
4,4:52 AM,51F,92%,5mph,Cloudy,2017-11-22
5,5:21 AM,53F,89%,3mph,Cloudy,2017-11-22
6,5:31 AM,52F,89%,6mph,Cloudy,2017-11-22
7,5:52 AM,52F,89%,3mph,Mostly Cloudy,2017-11-22
8,6:52 AM,51F,92%,3mph,Cloudy,2017-11-22
9,7:52 AM,56F,55%,9mph,Cloudy,2017-11-22
10,8:52 AM,57F,49%,10mph,Cloudy,2017-11-22
11,9:52 AM,58F,44%,16mph,Fair,2017-11-22
12,10:52 AM,58F,44%,24mph,Partly Cloudy / Windy,2017-11-22
13,11:52 AM,56F,42%,24mph,Partly Cloudy / Windy,2017-11-22
14,12:52 PM,55F,43%,16mph,Partly Cloudy,2017-11-22
15,1:52 PM,53F,41%,25mph,Partly Cloudy / Windy,2017-11-22
16,2:52 PM,52F,43%,25mph,Fair / Windy,2017-11-22
17,3:52 PM,50F,43%,17mph,Partly Cloudy,2017-11-22
18,4:52 PM,48F,46%,17mph,Partly Cloudy,2017-11-22
19,5:52 PM,45F,48%,12mph,Fair,2017-11-22
20,6:52 PM,44F,47%,13mph,Partly Cloudy,2017-11-22
21,7:52 PM,42F,51%,9mph,Fair,2017-11-22
22,8:52 PM,41F,53%,12mph,Fair,2017-11-22
23,9:52 PM,40F,55%,9mph,Fair,2017-11-22
24,10:52 PM,39F,55%,9mph,Partly Cloudy,2017-11-22
25,11:52 PM,38F,57%,7mph,Fair,2017-11-22
0,12:52 AM,36F,62%,7mph,Fair,2017-11-23
1,1:52 AM,36F,62%,7mph,Fair,2017-11-23
2,2:52 AM,35F,64%,7mph,Fair,2017-11-23
3,3:52 AM,34F,64%,8mph,Fair,2017-11-23
4,4:52 AM,32F,69%,7mph,Fair,2017-11-23
5,5:52 AM,33F,64%,8mph,Fair,2017-11-23
6,6:52 AM,32F,69%,8mph,Cloudy,2017-11-23
7,7:52 AM,34F,61%,10mph,Cloudy,2017-11-23
8,8:52 AM,35F,59%,8mph,Cloudy,2017-11-23
9,9:52 AM,39F,55%,9mph,Partly Cloudy,2017-11-23
10,10:52 AM,41F,51%,7mph,Fair,2017-11-23
11,11:52 AM,42F,45%,9mph,Fair,2017-11-23
12,12:52 PM,45F,40%,0mph,Fair,2017-11-23
13,1:52 PM,45F,39%,3mph,Fair,2017-11-23
14,2:52 PM,46F,39%,0mph,Fair,2017-11-23
15,3:52 PM,45F,39%,0mph,Fair,2017-11-23
16,4:52 PM,43F,42%,7mph,Fair,2017-11-23
17,5:52 PM,42F,43%,5mph,Fair,2017-11-23
18,6:52 PM,41F,57%,3mph,Fair,2017-11-23
19,7:52 PM,39F,62%,3mph,Fair,2017-11-23
20,8:52 PM,38F,62%,3mph,Fair,2017-11-23
21,9:52 PM,37F,67%,3mph,Fair,2017-11-23
22,10:52 PM,38F,65%,5mph,Fair,2017-11-23
23,11:52 PM,37F,70%,0mph,Fair,2017-11-23
0,12:52 AM,36F,73%,3mph,Fair,2017-11-24
1,1:52 AM,35F,76%,5mph,Fair,2017-11-24
2,2:52 AM,34F,82%,5mph,Fair,2017-11-24
3,3:52 AM,33F,85%,3mph,Fair,2017-11-24
4,4:52 AM,34F,82%,5mph,Fair,2017-11-24
5,5:52 AM,32F,88%,6mph,Fair,2017-11-24
6,6:52 AM,33F,85%,5mph,Fair,2017-11-24
7,7:52 AM,35F,89%,0mph,Fair,2017-11-24
8,8:52 AM,38F,83%,0mph,Fair,2017-11-24
9,9:52 AM,41F,76%,5mph,Fair,2017-11-24
10,10:52 AM,46F,61%,9mph,Fair,2017-11-24
11,11:52 AM,49F,54%,10mph,Fair,2017-11-24
12,12:52 PM,50F,50%,9mph,Fair,2017-11-24
13,1:52 PM,52F,49%,8mph,Fair,2017-11-24
14,2:52 PM,53F,47%,9mph,Fair,2017-11-24
15,3:52 PM,52F,43%,8mph,Fair,2017-11-24
16,4:52 PM,49F,48%,9mph,Fair,2017-11-24
17,5:52 PM,47F,63%,6mph,Fair,2017-11-24
18,6:52 PM,47F,56%,6mph,Fair,2017-11-24
19,7:52 PM,46F,56%,12mph,Fair,2017-11-24
20,8:52 PM,43F,68%,8mph,Fair,2017-11-24
21,9:52 PM,43F,65%,5mph,Fair,2017-11-24
22,10:52 PM,41F,73%,8mph,Fair,2017-11-24
23,11:52 PM,41F,76%,3mph,Fair,2017-11-24
0,12:52 AM,40F,79%,6mph,Fair,2017-11-25
1,1:52 AM,39F,86%,8mph,Fair,2017-11-25
2,2:52 AM,40F,83%,5mph,Fair,2017-11-25
3,3:52 AM,39F,86%,3mph,Fair,2017-11-25
4,4:52 AM,40F,89%,8mph,Cloudy,2017-11-25
5,5:52 AM,39F,86%,6mph,Cloudy,2017-11-25
6,6:52 AM,40F,83%,6mph,Partly Cloudy,2017-11-25
7,7:52 AM,42F,76%,6mph,Mostly Cloudy,2017-11-25
8,8:52 AM,45F,65%,7mph,Partly Cloudy,2017-11-25
9,9:52 AM,48F,56%,7mph,Fair,2017-11-25
10,10:52 AM,51F,56%,9mph,Partly Cloudy,2017-11-25
11,11:52 AM,54F,51%,8mph,Mostly Cloudy,2017-11-25
12,12:52 PM,58F,46%,7mph,Mostly Cloudy,2017-11-25
13,1:52 PM,58F,47%,5mph,Mostly Cloudy,2017-11-25
14,2:52 PM,59F,44%,5mph,Cloudy,2017-11-25
15,3:52 PM,60F,44%,5mph,Cloudy,2017-11-25
16,4:52 PM,57F,47%,0mph,Mostly Cloudy,2017-11-25
17,5:52 PM,52F,61%,0mph,Mostly Cloudy,2017-11-25
18,6:52 PM,51F,66%,3mph,Mostly Cloudy,2017-11-25
19,7:52 PM,52F,61%,5mph,Fair,2017-11-25
20,8:52 PM,59F,42%,12mph,Fair,2017-11-25
21,9:52 PM,56F,49%,7mph,Fair,2017-11-25
22,10:52 PM,58F,42%,8mph,Mostly Cloudy,2017-11-25
23,11:52 PM,54F,51%,9mph,Partly Cloudy,2017-11-25
0,12:52 AM,52F,53%,6mph,Fair,2017-11-26
1,1:52 AM,52F,53%,0mph,Partly Cloudy,2017-11-26
2,2:52 AM,49F,56%,0mph,Partly Cloudy,2017-11-26
3,3:52 AM,48F,58%,3mph,Fair,2017-11-26
4,4:52 AM,49F,50%,3mph,Partly Cloudy,2017-11-26
5,5:52 AM,48F,52%,6mph,Partly Cloudy,2017-11-26
6,6:52 AM,47F,54%,5mph,Cloudy,2017-11-26
7,7:52 AM,49F,48%,10mph,Partly Cloudy,2017-11-26
8,8:52 AM,51F,44%,9mph,Mostly Cloudy,2017-11-26
9,9:52 AM,51F,44%,17mph,Mostly Cloudy,2017-11-26
10,10:52 AM,53F,43%,12mph,Fair,2017-11-26
11,11:52 AM,54F,40%,14mph,Mostly Cloudy,2017-11-26
12,12:52 PM,54F,41%,10mph,Mostly Cloudy,2017-11-26
13,1:52 PM,54F,37%,13mph,Mostly Cloudy,2017-11-26
14,2:52 PM,54F,38%,12mph,Partly Cloudy,2017-11-26
15,3:52 PM,53F,40%,8mph,Fair,2017-11-26
16,4:52 PM,51F,41%,6mph,Fair,2017-11-26
17,5:52 PM,50F,43%,5mph,Fair,2017-11-26
18,6:52 PM,48F,46%,5mph,Fair,2017-11-26
19,7:52 PM,46F,61%,0mph,Fair,2017-11-26
20,8:52 PM,47F,46%,8mph,Fair,2017-11-26
21,9:52 PM,46F,47%,8mph,Fair,2017-11-26
22,10:52 PM,47F,42%,9mph,Partly Cloudy,2017-11-26
23,11:52 PM,45F,48%,0mph,Mostly Cloudy,2017-11-26
0,12:52 AM,43F,53%,5mph,Cloudy,2017-11-27
1,1:52 AM,41F,76%,7mph,Cloudy,2017-11-27
2,2:52 AM,40F,77%,6mph,Cloudy,2017-11-27
3,3:52 AM,40F,70%,6mph,Cloudy,2017-11-27
4,4:52 AM,39F,73%,6mph,Cloudy,2017-11-27
5,5:52 AM,38F,70%,7mph,Partly Cloudy,2017-11-27
6,6:52 AM,39F,67%,6mph,Fair,2017-11-27
7,7:52 AM,41F,62%,7mph,Fair,2017-11-27
8,8:52 AM,44F,60%,5mph,Fair,2017-11-27
9,9:52 AM,48F,61%,7mph,Fair,2017-11-27
10,10:52 AM,56F,37%,12mph,Partly Cloudy,2017-11-27
11,11:52 AM,58F,36%,9mph,Fair,2017-11-27
12,12:52 PM,59F,35%,7mph,Fair,2017-11-27
13,1:52 PM,61F,34%,14mph,Fair,2017-11-27
14,2:52 PM,61F,34%,12mph,Fair,2017-11-27
15,3:52 PM,61F,34%,8mph,Partly Cloudy,2017-11-27
16,4:52 PM,59F,36%,5mph,Mostly Cloudy,2017-11-27
17,5:52 PM,52F,59%,7mph,Mostly Cloudy,2017-11-27
18,6:52 PM,52F,49%,3mph,Partly Cloudy,2017-11-27
19,7:52 PM,51F,54%,3mph,Mostly Cloudy,2017-11-27
20,8:52 PM,46F,73%,7mph,Partly Cloudy,2017-11-27
21,9:52 PM,48F,61%,3mph,Partly Cloudy,2017-11-27
22,10:52 PM,45F,68%,3mph,Mostly Cloudy,2017-11-27
23,11:52 PM,44F,76%,5mph,Partly Cloudy,2017-11-27
0,12:52 AM,43F,76%,3mph,Mostly Cloudy,2017-11-28
1,1:52 AM,43F,82%,0mph,Cloudy,2017-11-28
2,2:52 AM,41F,82%,0mph,Fair,2017-11-28
3,3:52 AM,41F,82%,3mph,Fair,2017-11-28
4,4:52 AM,40F,83%,5mph,Cloudy,2017-11-28
5,5:52 AM,40F,93%,3mph,Cloudy,2017-11-28
6,6:52 AM,39F,82%,3mph,Fair,2017-11-28
7,7:52 AM,40F,83%,6mph,Fair,2017-11-28
8,8:52 AM,44F,76%,3mph,Fair,2017-11-28
9,9:52 AM,47F,66%,3mph,Fair,2017-11-28
10,10:52 AM,51F,54%,8mph,Fair,2017-11-28
11,11:52 AM,56F,44%,7mph,Fair,2017-11-28
12,12:52 PM,60F,38%,8mph,Fair,2017-11-28
13,1:52 PM,60F,36%,12mph,Fair,2017-11-28
14,2:52 PM,60F,36%,10mph,Fair,2017-11-28
15,3:52 PM,57F,45%,12mph,Fair,2017-11-28
16,4:52 PM,55F,51%,9mph,Fair,2017-11-28
17,5:52 PM,53F,57%,10mph,Fair,2017-11-28
18,6:52 PM,52F,61%,10mph,Fair,2017-11-28
19,7:52 PM,50F,71%,8mph,Fair,2017-11-28
20,8:52 PM,51F,71%,8mph,Fair,2017-11-28
21,9:52 PM,50F,77%,8mph,Fair,2017-11-28
22,10:52 PM,50F,74%,7mph,Fair,2017-11-28
23,11:52 PM,49F,80%,6mph,Partly Cloudy,2017-11-28
0,12:52 AM,48F,83%,8mph,Fair,2017-11-29
1,1:52 AM,46F,89%,8mph,Fair,2017-11-29
2,2:52 AM,47F,86%,8mph,Partly Cloudy,2017-11-29
3,3:52 AM,45F,86%,7mph,Fair,2017-11-29
4,4:52 AM,44F,85%,5mph,Fair,2017-11-29
5,5:52 AM,43F,86%,7mph,Fair,2017-11-29
6,6:52 AM,43F,82%,6mph,Fair,2017-11-29
7,7:52 AM,44F,76%,7mph,Fair,2017-11-29
8,8:52 AM,47F,77%,6mph,Fair,2017-11-29
9,9:52 AM,50F,61%,6mph,Fair,2017-11-29
10,10:52 AM,55F,53%,6mph,Fair,2017-11-29
11,11:52 AM,61F,41%,7mph,Partly Cloudy,2017-11-29
12,12:52 PM,68F,32%,13mph,Partly Cloudy,2017-11-29
13,1:52 PM,69F,32%,10mph,Partly Cloudy,2017-11-29
14,2:52 PM,70F,32%,10mph,Partly Cloudy,2017-11-29
15,3:52 PM,66F,34%,10mph,Partly Cloudy,2017-11-29
16,4:52 PM,61F,35%,16mph,Fair,2017-11-29
17,5:52 PM,59F,33%,9mph,Fair,2017-11-29
18,6:52 PM,58F,33%,5mph,Fair,2017-11-29
19,7:52 PM,49F,59%,0mph,Fair,2017-11-29
20,8:52 PM,50F,59%,5mph,Fair,2017-11-29
21,9:52 PM,50F,50%,3mph,Fair,2017-11-29
22,10:52 PM,44F,76%,12mph,Fair,2017-11-29
23,11:52 PM,47F,63%,0mph,Mostly Cloudy,2017-11-29
0,12:52 AM,47F,54%,5mph,Mostly Cloudy,2017-11-30
1,1:52 AM,46F,56%,5mph,Cloudy,2017-11-30
2,2:52 AM,46F,54%,7mph,Cloudy,2017-11-30
3,3:52 AM,45F,58%,7mph,Cloudy,2017-11-30
4,4:52 AM,44F,65%,6mph,Cloudy,2017-11-30
5,5:52 AM,44F,65%,5mph,Cloudy,2017-11-30
6,6:52 AM,43F,65%,5mph,Cloudy,2017-11-30
7,7:52 AM,43F,65%,8mph,Mostly Cloudy,2017-11-30
8,8:52 AM,46F,61%,6mph,Mostly Cloudy,2017-11-30
9,9:52 AM,49F,56%,6mph,Partly Cloudy,2017-11-30
10,10:52 AM,51F,56%,3mph,Mostly Cloudy,2017-11-30
11,11:52 AM,54F,59%,0mph,Partly Cloudy,2017-11-30
12,12:52 PM,56F,57%,6mph,Mostly Cloudy,2017-11-30
13,1:52 PM,59F,55%,6mph,Mostly Cloudy,2017-11-30
14,2:52 PM,59F,60%,9mph,Mostly Cloudy,2017-11-30
15,3:52 PM,58F,62%,9mph,Mostly Cloudy,2017-11-30
16,4:52 PM,56F,67%,6mph,Mostly Cloudy,2017-11-30
17,5:52 PM,53F,74%,7mph,Cloudy,2017-11-30
18,6:52 PM,52F,80%,6mph,Cloudy,2017-11-30
19,7:52 PM,54F,77%,6mph,Cloudy,2017-11-30
20,8:52 PM,53F,80%,3mph,Cloudy,2017-11-30
21,9:16 PM,52F,83%,3mph,Light Rain,2017-11-30
22,9:52 PM,52F,86%,6mph,Light Rain,2017-11-30
23,10:52 PM,52F,86%,0mph,Cloudy,2017-11-30
24,11:52 PM,52F,86%,3mph,Cloudy,2017-11-30
0,12:31 AM,51F,89%,3mph,Cloudy,2017-12-01
1,12:52 AM,50F,93%,0mph,Partly Cloudy,2017-12-01
2,1:52 AM,47F,100%,3mph,Fair,2017-12-01
3,2:52 AM,48F,86%,13mph,Fair,2017-12-01
4,3:52 AM,50F,71%,16mph,Fair,2017-12-01
5,4:52 AM,49F,71%,12mph,Fair,2017-12-01
6,5:52 AM,48F,71%,10mph,Fair,2017-12-01
7,6:52 AM,46F,73%,7mph,Fair,2017-12-01
